StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,UserLanguage,Consent,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self-control__1,trait_self-control__2,trait_self-control__3,trait_self-control__4,Self-esteem_1,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology_1,moral_circle1,health_1,Q108_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marit_status,children,employ_status,employ_status_6_TEXT,SES,urban,tested_positive,know_tested_positive,no_bots,Q106_1,Q106_2,Q106_3,Q106_4,Q106_5,Q110,BAS__1,BAS__2,BAS__3,Q108_4,Q108_5,Q108_6,Q108_7,BAS__1,BAS__2,BAS__3,God_1,Q100,exclude,rid,Create New Field or Choose From Dropdown...
26/04/2020 21:55,26/04/2020 22:08,100,789,1,26/04/2020 22:08,R_1rcDFNCgmclNNrp,,EN,4,9,3,9,7,10,6,4,4,1,9,4,8,8,9,4,0,50,50,8,9,5,7,3,10,6,2,4,1,1,2,9,8,7,1,3,10,9,10,9,8,3,2,8,7,10,9,9,9,6,5,6,7,7,9,7,1,7,3,0,8,9,9,2,7,1,1,7,8,9,90,90,7,1,7,8,50 cents,300 minutes ,2 hours,1,,22,2,0,4,,6,1,1,1,213,4,3,5,3,6,2,6,5,7,6,4,3,2,4,4,5,0,4,,5ea55a7f-c20a-5104-5fc7-e97fe609d991,
26/04/2020 21:50,26/04/2020 22:34,100,2679,1,26/04/2020 22:34,R_2ePPSHb33sPgAlp,,EN,4,9,1,9,9,9,1,1,1,1,6,8,8,8,8,8,100,0,0,4,3,2,5,5,10,3,2,2,2,2,8,8,8,8,2,2,5,7,7,7,7,5,2,2,2,2,2,2,2,8,8,8,8,1,2,2,5,2,2,2,8,8,5,1,5,5,2,1,1,8,10,10,5,1,2,8,50,300,4,1,,55,3,1,6,Unable to work due to health ,9,1,1,1,213,6,6,6,6,6,2,6,6,7,6,4,5,3,1,3,4,0,4,,5ea558d5-793b-f898-b522-5c2146d85934,
26/04/2020 22:52,26/04/2020 23:02,100,590,1,26/04/2020 23:02,R_27To8E2GiR4KhrR,,EN,4,10,0,8,9,9,10,8,10,7,10,5,3,7,4,9,50,50,0,3,8,8,6,8,10,10,1,0,1,5,4,7,9,10,1,3,3,8,8,10,9,9,7,7,2,2,9,8,10,3,8,7,10,8,10,7,6,7,10,2,8,10,9,10,10,8,6,9,10,6,40,0,8,1,8,8,25,300 minutes,4 hours,1,,18,1,0,1,,3,2,1,1,213,5,4,4,3,5,1,7,5,5,3,3,4,5,4,5,4,45,4,,5ea567b2-9f63-ce01-e270-97e188f0d505,
27/04/2020 0:33,27/04/2020 1:00,100,1613,1,27/04/2020 1:00,R_11jZZkBjcjmjE55,,EN,4,10,0,10,10,10,10,10,8,8,10,8,8,0,8,10,30,70,0,6,4,10,8,8,10,10,8,2,2,2,2,10,10,10,2,2,8,8,8,8,2,2,0,8,8,8,8,4,8,8,8,8,8,2,10,8,6,8,0,0,8,8,2,0,6,0,7,0,0,8,20,40,4,6,7,8,50 cents,3 minutes ,4 hours,1,,53,1,0,6,Invalid beneficiary ,7,1,1,1,213,7,5,7,7,7,2,6,6,7,7,6,4,5,4,1,4,100,4,,5ea57f4b-3925-5085-c2c2-e80f1909ac4b,
27/04/2020 1:23,27/04/2020 1:27,100,254,1,27/04/2020 1:27,R_1hB7ziNiDXeN4F5,,EN,4,7,8,8,5,5,7,8,7,9,7,7,9,7,9,3,100,0,0,7,8,8,0,8,8,7,7,8,3,10,9,2,9,9,8,9,8,3,7,3,9,4,8,8,8,3,9,9,6,8,1,8,6,9,6,4,8,10,7,2,8,3,7,3,8,5,10,10,10,10,60,60,8,9,8,8,125,7,6,1,,19,1,0,4,,2,3,1,2,213,5,5,4,5,4,1,6,3,4,5,4,4,6,5,3,2,74,4,,5ea58add-cafd-b43d-ef64-a8d9bcc53a9f,
27/04/2020 2:10,27/04/2020 2:19,100,527,1,27/04/2020 2:19,R_Ajtk3muSjT9aHzH,,EN,4,8,9,8,7,8,7,9,8,7,8,7,7,8,9,6,48,24,28,7,8,7,9,6,7,9,7,9,7,8,7,8,5,6,7,7,8,6,7,9,8,7,9,7,10,7,9,8,9,8,7,9,8,8,7,9,8,7,8,7,9,8,9,9,8,10,8,9,8,9,30,30,9,5,8,8,50,3,8,1,,44,3,3,1,,3,2,1,1,213,5,4,6,5,6,2,6,7,6,7,7,6,6,4,5,5,72,4,,5ea5961f-8700-8591-fb0f-dc3b595fc287,
27/04/2020 6:12,27/04/2020 6:31,100,1127,1,27/04/2020 6:31,R_O1jAdQ89VpxCq6l,,EN,4,10,0,8,10,10,10,10,10,10,10,10,10,10,10,10,100,0,0,6,7,5,10,5,10,10,10,10,0,10,5,10,10,10,0,0,10,10,6,10,8,5,10,5,5,10,10,10,10,5,10,3,6,10,7,10,0,10,0,0,10,0,5,10,10,10,0,0,10,10,50,50,5,6,7,8,50,,,0,,56,2,0,1,,6,1,2,1,213,7,7,5,7,7,2,7,7,7,7,7,7,6,5,5,5,81,4,,5ea5cef8-f6b9-1ce6-8d7e-2b135d34f988,
27/04/2020 6:13,27/04/2020 6:46,100,1954,1,27/04/2020 6:46,R_O1EPzL2eGcffJWV,,EN,4,10,0,10,10,10,5,5,8,5,5,9,10,8,10,10,95,5,0,9,9,6,6,5,10,10,1,1,1,1,2,10,10,10,1,1,2,5,5,5,5,5,5,8,9,8,8,8,9,6,6,7,1,5,1,0,0,0,0,4,7,9,2,2,8,2,5,5,5,7,10,30,5,16,7,8,50,300,2,0,,78,1,7,5,,6,1,1,1,213,6,6,6,5,5,2,6,6,6,1,6,4,3,4,2,2,80,4,,5ea5cef3-715f-23dc-118a-0840541fe61b,
27/04/2020 9:42,27/04/2020 10:03,100,1230,1,27/04/2020 10:03,R_25GtxSdqTJEJ4XF,,EN,4,8,0,8,8,10,8,8,8,8,8,8,8,8,8,8,0,100,0,7,8,5,5,5,5,5,0,0,0,0,5,5,5,5,5,5,7,5,5,5,6,5,5,7,7,5,5,5,5,5,5,5,3,5,,,,,,,5,5,5,5,5,5,5,5,5,5,10,10,5,1,7,8,50,1,4,1,,74,3,2,5,,6,1,1,1,213,5,5,6,6,6,2,6,6,6,4,4,4,4,3,3,3,51,4,,5ea60002-00bb-68db-0fb5-8ed0977cf0e5,
27/04/2020 9:34,27/04/2020 10:12,100,2254,1,27/04/2020 10:12,R_UstGEpfws87Fl3X,,EN,4,6,4,10,10,10,9,9,6,0,10,10,10,10,10,10,0,100,0,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,7,8,8,8,8,10,4,10,10,10,5,2,6,6,7,6,5,5,5,0,0,5,5,10,0,0,5,50,90,10,1,5,8,50,3,1,1,,35,1,0,1,,1,1,1,1,213,7,7,7,7,7,2,1,1,1,1,1,1,1,4,4,4,100,4,,5ea5fe50-3c94-8b96-2267-7754f5802e1b,
27/04/2020 11:20,27/04/2020 11:58,100,2271,1,27/04/2020 11:58,R_3RdVWFaKDqiDGhh,,EN,4,9,2,7,8,6,8,9,8,10,8,9,8,9,9,7,0,50,50,7,9,8,9,3,9,7,8,6,3,4,8,9,7,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,8,9,7,1,9,8,8,9,7,9,7,8,9,8,7,9,8,8,9,8,9,80,70,9,4,8,8,50,3,7,1,,41,3,3,1,,6,2,2,1,213,6,5,6,6,5,2,5,6,5,4,5,7,5,3,4,4,100,4,,5ea61705-2fdd-f824-40ab-5eb5588b76f8,
27/04/2020 14:58,27/04/2020 15:24,100,1566,1,27/04/2020 15:24,R_3FKTerOCYw9bnE4,,EN,4,5,0,8,8,10,8,8,10,8,6,10,10,10,10,10,25,40,35,10,8,8,8,8,5,6,8,8,8,8,0,10,2,0,2,2,8,8,6,8,5,8,2,8,8,8,8,8,8,8,6,5,0,8,5,5,2,6,4,5,10,8,8,0,8,5,0,4,5,5,10,10,8,16,9,8,50 cents,3 minutes,4 hours,1,,41,3,1,1,,7,1,1,1,213,5,7,7,5,7,2,4,4,3,1,3,4,4,4,4,4,100,4,,5ea64a0a-d0fb-9669-a161-933d61296e49,
27/04/2020 16:51,27/04/2020 17:10,100,1167,1,27/04/2020 17:10,R_12AdAdabRGew9u4,,EN,4,9,1,10,10,10,9,10,10,8,10,8,10,9,10,10,60,20,20,8,8,0,10,5,8,8,5,5,5,5,2,10,10,10,0,0,0,0,2,0,2,0,2,8,8,2,10,10,10,8,8,1,2,7,1,5,0,0,0,0,10,10,7,10,9,8,0,0,6,10,10,0,5,16,8,8,50cents ,300,4,0,,38,2,0,1,,4,1,1,1,213,5,5,6,6,6,2,5,5,7,6,5,5,4,5,3,4,71,4,,5ea66467-4660-aa86-b82b-00eebc9bf403,
27/04/2020 17:05,27/04/2020 17:21,100,974,1,27/04/2020 17:21,R_2zAs2O1yjVakAN8,,EN,4,8,3,8,8,3,8,8,8,8,8,8,9,6,9,9,30,30,40,7,8,7,7,7,7,7,2,2,2,2,4,6,6,6,4,4,8,8,8,8,8,8,8,8,8,7,7,7,7,8,8,5,4,8,3,6,2,7,5,1,8,8,8,2,7,5,2,5,5,8,20,20,5,3,8,8,50,3002,2,0,,43,3,3,3,,6,1,1,1,213,5,5,6,6,6,2,5,5,5,5,5,5,5,4,4,4,100,4,,5ea667a9-06c9-df9c-ba7e-af758a729078,
27/04/2020 20:44,27/04/2020 20:50,100,395,1,27/04/2020 20:50,R_1qf9nuDK8hMOadd,,EN,4,10,0,5,10,10,10,10,10,10,10,10,10,5,10,10,50,25,25,10,10,10,10,10,5,2,1,2,2,2,10,10,10,10,10,10,10,9,9,10,9,10,9,9,9,8,7,5,10,5,8,2,1,8,9,5,1,5,1,2,5,5,6,4,5,5,10,4,4,4,0,0,9,15,10,8,25,3,2,0,,31,2,0,1,,5,1,1,1,213,7,7,7,7,6,2,7,7,7,7,7,7,7,3,4,4,53,4,,5ea69b4f-5c04-20f7-cc73-6bfb64f1fda8,
27/04/2020 22:05,27/04/2020 22:15,100,633,1,27/04/2020 22:15,R_VOnC107smkwjsaJ,,EN,4,7,10,7,2,7,8,3,7,6,7,9,8,8,10,6,90,5,5,6,4,8,7,4,10,10,8,4,8,7,7,10,3,8,7,3,7,3,7,4,7,5,3,7,4,4,5,6,8,8,4,8,10,7,7,3,6,7,4,8,7,3,7,8,2,8,7,3,8,8,70,20,7,5,8,8,50,300,4,0,,34,2,1,1,,5,1,1,1,213,4,5,6,3,4,1,7,7,7,7,7,7,7,4,5,2,41,4,,5ea6ae30-e76b-cdb2-2281-2ef616e17ab2,
27/04/2020 23:15,27/04/2020 23:19,100,218,1,27/04/2020 23:19,R_ZCtiCZfnpD4mlnr,,EN,4,5,5,5,8,6,9,9,8,8,9,8,8,8,9,9,50,30,20,5,7,9,10,8,8,9,8,8,8,7,6,5,5,5,5,5,10,10,9,10,10,10,10,8,6,8,8,8,8,9,9,9,8,9,7,9,10,8,9,9,5,5,5,5,5,5,5,5,5,5,100,70,8,7,8,8,50,,,0,,25,2,0,1,,4,1,1,2,213,3,1,1,1,1,1,2,6,4,4,3,2,5,1,3,4,54,4,,5ea6bd81-59fc-3a1e-bb45-763cfd1b7438,
27/04/2020 23:41,27/04/2020 23:47,100,345,1,27/04/2020 23:47,R_3e5lLWRNQUB1cn8,,EN,4,10,2,5,10,10,10,10,10,10,10,9,9,8,9,9,70,15,15,10,8,4,6,5,10,10,7,6,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,8,9,8,8,9,8,8,8,7,8,9,5,5,5,5,5,5,6,5,5,5,6,5,5,5,5,5,50,40,8,14,7,8,50 cents,300 minutes,4 hours,0,,20,2,0,1,,6,1,1,1,213,6,5,6,4,7,2,5,7,7,7,6,1,2,5,4,4,15,4,,5ea6c1f0-909e-5d35-c629-17b1be2da343,
28/04/2020 0:13,28/04/2020 0:29,100,913,1,28/04/2020 0:29,R_1LMvBCvqEkLxF9e,,EN,4,9,0,9,9,10,9,9,10,9,7,9,8,9,9,10,100,0,0,2,4,3,3,1,10,8,0,0,0,0,10,9,6,9,4,4,8,8,7,4,6,4,2,6,7,4,8,6,4,2,6,8,4,4,8,8,10,7,6,7,9,7,2,1,6,3,7,3,4,4,0,10,10,4,8,8,50 cents,300 minute ,7 hours,1,,19,1,0,4,,5,1,1,1,213,5,3,6,5,6,2,6,6,5,5,6,7,6,5,5,5,70,4,,5ea6cc39-230d-ea00-d71a-b1c1f01a2660,
26/04/2020 21:21,26/04/2020 21:42,100,1244,1,26/04/2020 21:42,R_1pxRa8HyXfOokaG,,EN,4,10,0,10,10,10,10,5,10,10,10,10,10,10,10,10,25,50,25,8,8,5,3,5,10,10,8,5,5,6,3,8,8,8,0,1,8,8,8,8,8,5,0,5,10,5,8,8,10,8,8,8,0,10,5,7,3,10,7,0,10,10,10,10,10,10,0,0,10,10,20,20,5,1,8,8,50,300 minutes,4 hours,1,,33,2,1,1,,4,1,1,1,two hundred thirteen,4,4,4,3,3,2,4,6,7,7,6,7,2,4,4,5,100,4,,5ea5527a-296a-274d-24ae-86aa01fe9327,
26/04/2020 16:17,26/04/2020 16:32,100,895,1,26/04/2020 16:32,R_33vAxwtFHRC9djc,,EN,4,7,6,4,7,6,7,4,6,6,6,7,3,7,6,6,50,30,20,7,6,7,3,6,7,4,7,4,6,4,5,7,4,5,2,5,6,7,3,7,6,6,4,7,6,6,7,6,6,6,7,7,8,7,7,7,4,7,6,6,6,7,3,6,7,3,6,6,6,4,20,30,4,4,6,7,50 cents,3 minutes,2 hours,1,,45,3,3,1,,6,2,1,1,213,4,4,4,3,5,2,4,5,3,4,4,5,3,3,2,3,100,4,,5ea50b36-4a1a-7537-09da-3286d4bc9c38,
26/04/2020 17:41,26/04/2020 17:46,100,297,1,26/04/2020 17:46,R_2trrr89arjJQLrv,,EN,4,8,7,7,5,8,8,7,6,6,9,8,8,8,7,8,20,30,50,9,8,8,8,6,7,10,6,7,7,7,8,8,7,4,7,5,7,5,6,7,7,6,7,6,7,10,10,6,9,7,8,8,8,8,6,7,9,8,8,7,8,8,6,7,7,7,8,6,7,7,80,70,8,13,7,7,250,100,8,0,,36,3,1,1,,9,1,1,1,213,5,4,4,4,4,2,6,5,5,4,4,5,5,1,3,4,67,4,,5ea51ea8-d406-8932-0b54-9060dd1e3b3e,
26/04/2020 18:40,26/04/2020 18:49,100,589,1,26/04/2020 18:49,R_SJELVKpfwJdvd6h,,EN,4,9,0,9,9,9,5,5,9,9,9,9,9,8,8,8,80,10,10,7,7,4,5,4,9,8,1,1,1,1,5,7,7,8,1,2,4,5,2,3,3,3,3,6,7,5,7,5,9,5,7,2,3,6,4,7,1,6,4,1,5,6,4,0,5,3,7,5,5,7,30,20,7,9,8,7,50 cents,300,4,0,,29,3,2,2,,4,1,1,1,213,4,4,4,5,5,2,2,5,5,6,7,3,3,4,4,4,60,4,,5ea52c79-4b06-e6ad-ca94-90927e1cc4f4,
26/04/2020 19:26,26/04/2020 19:37,100,645,1,26/04/2020 19:37,R_2E3OwaSNVhHpPUO,,EN,4,8,8,6,3,8,9,2,8,3,7,7,2,7,3,8,21,52,27,2,9,6,7,3,6,2,8,7,2,8,7,3,9,3,8,3,7,7,3,8,1,2,8,7,7,8,2,8,4,8,2,7,2,8,8,9,3,7,1,9,7,8,2,2,7,2,8,9,2,7,70,70,7,12,6,7,250,300,4,1,,47,3,2,1,,5,2,2,2,213,4,6,2,5,5,1,6,5,3,5,6,7,7,5,3,4,60,4,,5ea5374a-a8cc-9c8e-0fd6-6fe54a252c2f,
26/04/2020 19:57,26/04/2020 21:11,100,4453,1,26/04/2020 21:11,R_3r1zMoQEA0dyJp8,,EN,4,10,0,5,10,10,9,8,6,5,8,10,9,8,10,10,80,20,0,8,9,5,6,,9,10,1,0,1,1,1,9,6,7,0,0,9,7,9,8,7,1,1,7,7,9,9,9,10,7,6,7,9,6,10,8,4,6,5,0,10,10,7,0,5,6,0,5,5,9,20,50,5,12,10,7,50 cents,300 minutes,4 hours,0,,19,1,0,2,,6,1,1,1,213,6,6,5,5,5,2,2,2,2,3,2,3,1,5,4,4,50,4,,5ea53ed7-7ae2-bdfa-a171-1a2a87b05dd8,
26/04/2020 22:29,26/04/2020 22:39,100,605,1,26/04/2020 22:39,R_1OC3OoYFs5dNyMF,,EN,4,9,1,8,8,2,10,10,10,10,10,10,10,1,10,10,0,50,50,7,8,8,9,8,10,9,10,9,4,3,2,2,9,9,2,2,8,3,9,8,8,9,9,7,7,8,8,8,10,8,8,5,2,6,0,0,0,0,0,0,9,8,8,0,9,7,3,8,8,9,80,50,4,2,5,7,250,900,67,0,,35,3,4,1,,6,1,2,2,213,5,4,4,4,4,1,4,4,6,3,4,2,4,4,4,4,100,4,,5ea56258-6579-05f9-9e81-5ddc9d14ffec,
26/04/2020 22:56,26/04/2020 23:27,100,1847,1,26/04/2020 23:27,R_2CZHT6ZM7pZRHWH,,EN,4,10,0,10,10,10,8,7,8,5,8,10,10,10,10,10,0,100,0,7,7,8,8,8,10,10,1,1,1,1,3,7,7,7,1,1,8,6,7,5,5,4,5,6,7,7,7,7,9,7,7,2,5,6,6,5,2,6,4,4,6,6,6,3,6,5,4,6,6,7,10,10,5,4,9,7,50 cents,3 minutes,4 hours,1,,79,3,0,5,,6,2,1,1,213,6,6,7,7,7,2,5,4,6,6,5,5,4,4,3,4,82,4,,5ea5684e-bf5f-7d69-9c3a-62a7a5b49a3f,
26/04/2020 23:06,26/04/2020 23:35,100,1698,1,26/04/2020 23:35,R_sG0fu6wxZqCPQdP,,EN,4,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,9,5,10,10,5,10,10,0,0,0,0,0,10,10,10,0,0,10,10,10,10,7,0,0,10,5,10,5,5,7,10,10,10,6,4,0,7,0,8,0,0,10,10,10,0,10,10,0,10,10,10,0,40,4,16,10,7,50 cents,300 minutes,4 hours,0,,19,1,0,4,,7,1,1,1,213,7,6,7,7,7,2,3,5,7,7,3,4,1,3,2,5,100,4,,5ea56ae1-69a9-d320-5e8a-d8561cc2a0af,
27/04/2020 1:01,27/04/2020 1:23,100,1320,1,27/04/2020 1:23,R_1DMtxK8hAOkZVjp,,EN,4,8,2,8,8,9,8,8,8,2,0,10,10,8,10,10,100,0,0,7,7,0,0,0,10,10,0,0,0,1,5,8,7,8,0,0,8,7,8,6,7,3,8,7,3,3,8,8,8,7,8,7,4,7,3,3,4,6,3,3,8,7,2,1,4,7,3,0,3,7,70,70,7,11,7,7,50,300 minutes.,5 hours,0,,45,1,0,6,Disabled,8,1,1,1,213,5,5,6,6,6,2,3,1,2,3,3,2,7,3,3,3,0,4,,5ea585dc-8b9c-fb9c-4090-651f432554e6,
27/04/2020 6:55,27/04/2020 7:12,100,1043,1,27/04/2020 7:12,R_3Mor5ZtW2MHSG2n,,EN,4,8,6,10,10,6,10,10,10,7,10,10,10,1,10,5,0,50,50,5,4,1,9,10,10,5,6,5,4,3,2,10,9,8,2,2,8,4,7,9,7,4,8,10,10,1,2,2,10,8,10,8,10,6,4,7,3,8,3,1,6,7,5,1,3,3,8,8,2,10,70,50,5,9,7,7,50,900,4,1,,23,1,0,2,,6,3,1,1,213,3,4,6,3,6,1,3,7,7,6,3,1,4,3,2,5,36,4,,5ea5d902-4b70-28c4-913e-49eac31ff1b4,
27/04/2020 7:39,27/04/2020 7:49,100,624,1,27/04/2020 7:49,R_0e6fVPKcgr7AHV7,,EN,4,8,7,9,7,9,10,10,10,10,10,10,5,10,10,10,10,50,40,8,7,8,8,8,7,10,5,4,0,7,7,7,7,7,8,8,10,10,9,8,9,8,8,9,7,8,8,9,10,7,8,8,8,6,8,10,8,9,7,9,8,7,9,8,7,9,8,8,8,8,30,20,7,9,8,7,50 cents,300 minutes,Idk,0,,23,1,0,2,,8,2,1,1,213,5,4,4,5,3,2,1,2,3,4,5,6,7,3,3,3,90,4,,5ea5e346-01ff-4231-deda-5d8b018a1ff5,
27/04/2020 8:03,27/04/2020 8:26,100,1337,1,27/04/2020 8:26,R_7ZIGY4tdBxsgp4R,,EN,4,10,0,9,9,9,7,7,7,6,7,8,8,8,8,8,80,20,0,8,8,6,7,7,10,8,2,2,2,2,8,8,8,8,1,1,7,7,9,9,7,5,3,7,7,7,8,6,8,8,8,2,2,7,3,1,1,9,2,2,9,9,6,1,7,7,2,2,6,7,10,10,5,1,7,7,50 cents,1 minute,4 hours,0,,53,2,3,6,,8,2,1,1,213,5,4,7,6,5,2,4,4,4,4,6,4,6,4,3,3,52,4,,5ea5e8dd-8be1-301f-e06d-73da3e4f5de6,
27/04/2020 10:44,27/04/2020 10:56,100,717,1,27/04/2020 10:56,R_1OpdLI8gfkOao2h,,EN,4,7,7,7,7,7,8,8,8,7,7,7,8,7,7,8,100,0,0,7,7,7,7,7,7,7,9,8,7,8,7,7,6,7,5,7,7,8,7,7,7,7,7,6,6,5,5,7,5,8,7,8,7,7,7,8,7,9,10,7,7,7,7,7,7,7,8,9,6,8,70,60,7,1,8,7,50,3,2,1,,41,3,1,1,,3,1,1,2,213,5,5,4,4,4,2,3,3,4,4,3,3,3,2,3,2,39,4,,5ea60e8b-e9d2-dbf6-87d6-5c266c371ff3,
27/04/2020 10:41,27/04/2020 11:09,100,1704,1,27/04/2020 11:09,R_tMUQwEBtQFolpwl,,EN,4,10,0,10,10,10,10,10,10,4,10,10,10,10,10,10,90,10,0,6,6,10,6,6,10,10,0,0,0,0,2,9,9,9,1,1,9,8,9,9,7,9,9,8,9,9,9,9,9,5,7,4,5,7,1,1,2,4,2,5,10,9,9,0,7,5,2,5,5,7,20,20,5,14,7,7,,,,0,,61,1,0,3,,7,1,1,1,213,7,6,7,5,6,2,6,5,6,5,4,6,4,4,4,4,61,4,,5ea60d16-96a3-1179-ecff-74fa58a718fd,
27/04/2020 11:06,27/04/2020 11:10,100,237,1,27/04/2020 11:10,R_30jiO4Oe7QKcpUw,,EN,4,8,9,6,4,6,4,6,6,6,6,5,5,5,5,5,50,25,25,4,3,5,5,3,5,5,5,5,5,5,4,5,6,4,6,4,4,5,5,5,5,7,4,4,4,6,5,5,6,2,7,5,3,4,4,6,5,6,4,6,6,5,5,5,5,4,7,4,4,5,50,50,6,12,3,7,25,6,7,1,,21,1,0,2,,4,2,1,2,213,5,1,2,7,2,1,4,2,4,3,3,3,4,1,3,3,42,4,,5ea613d7-ff01-599f-14de-fb1d87518088,
27/04/2020 12:19,27/04/2020 12:26,100,436,1,27/04/2020 12:26,R_3MoJKel088kVbC4,,EN,4,9,3,2,8,8,10,1,1,9,2,10,0,0,9,9,30,2,68,1,1,10,9,1,2,10,3,7,1,10,2,2,7,8,8,7,8,7,1,9,2,8,1,1,2,0,8,1,8,10,0,10,2,7,2,9,0,10,9,2,1,10,7,8,3,8,8,2,8,10,100,100,10,2,7,7,50cents,30min,4 hours,1,,36,1,0,3,,2,1,1,1,213,3,3,6,7,6,2,1,1,3,3,1,1,1,1,1,1,100,4,,5ea624df-978a-ee69-ae71-215ba65a8777,
27/04/2020 12:21,27/04/2020 12:26,100,324,1,27/04/2020 12:26,R_1pogZCnMW45b7gG,,EN,4,8,8,9,10,8,8,8,8,9,9,3,,,,,20,20,60,10,8,8,8,8,,,,,,,7,6,7,,,,8,,,,,,,9,8,8,8,9,9,9,9,9,10,10,9,8,8,9,8,9,8,8,8,8,9,3,2,2,2,2,,,0,7,9,7,10,30,10,0,,27,1,0,3,,5,3,2,2,213,6,6,,5,6,2,5,6,6,6,7,6,6,2,5,5,93,4,,5ea6255c-8510-9383-81e8-8ae2a9351c33,
27/04/2020 11:49,27/04/2020 13:33,100,6261,1,27/04/2020 13:33,R_1rjpT2gPq8LFoN7,,EN,4,8,3,6,3,7,7,7,8,8,8,7,8,6,7,7,12,23,65,2,2,7,7,7,6,6,7,7,0,3,6,3,7,4,6,3,8,9,8,9,9,9,9,6,8,6,6,6,6,6,7,6,6,7,6,7,8,8,3,7,6,7,6,7,7,6,7,3,2,8,70,30,7,8,9,7,50,300 minutes,4 hours,1,,20,1,0,3,,1,3,1,1,213,4,4,4,4,4,2,4,4,4,3,3,4,4,2,3,2,100,4,,5ea61dbc-955c-c1aa-1542-ad273fcd057c,
27/04/2020 11:00,27/04/2020 15:27,100,16011,1,27/04/2020 15:27,R_2rCoJdQoIufGk9j,,EN,4,10,0,8,9,10,7,7,10,6,8,10,10,10,10,10,100,0,0,5,2,5,5,5,10,7,0,0,0,0,5,8,7,7,4,5,4,3,5,5,5,5,4,4,6,7,5,6,8,4,5,6,5,4,5,5,4,5,3,6,6,6,4,2,3,3,4,5,2,5,10,10,4,11,6,7,25,3,4,1,,30,2,2,1,,6,1,1,1,213,6,6,7,7,7,2,5,4,7,6,7,6,5,5,3,4,0,4,,5ea60415-98ab-411d-ad9e-a3b81ed61fe7,
27/04/2020 16:42,27/04/2020 16:53,100,673,1,27/04/2020 16:53,R_1Os2cSoERGA7uSD,,EN,4,9,1,8,9,9,8,9,9,5,8,9,10,7,10,6,70,30,0,7,7,5,6,5,9,8,0,0,0,0,2,9,9,8,1,1,2,5,7,4,4,4,7,8,7,7,6,8,7,4,7,7,7,7,3,4,1,6,6,7,8,7,1,1,3,2,2,3,8,8,10,10,3,13,4,7,50,3 minutes,7 hours,1,,48,3,1,2,,4,1,1,1,213,6,6,7,6,5,2,5,4,7,5,3,4,3,4,3,4,0,4,,5ea6624c-3c63-f225-0ab4-73b5a04c93ed,
27/04/2020 17:04,27/04/2020 17:23,100,1152,1,27/04/2020 17:23,R_31H3Mu9Y66DkUSu,,EN,4,10,0,10,10,10,6,6,6,7,6,10,10,10,9,10,50,50,0,2,3,10,10,10,10,10,4,0,6,6,7,10,8,9,0,1,10,8,10,8,,10,10,8,8,2,2,2,1,2,6,8,4,1,4,6,2,6,2,3,8,7,7,7,6,,3,8,8,2,30,40,6,14,7,7,50,900,4,0,,48,1,3,3,,11,1,1,1,213,4,4,4,7,7,,7,7,6,4,4,4,3,3,4,5,28,4,,5ea66789-b481-c3d8-7076-14508960daa3,
27/04/2020 17:01,27/04/2020 17:27,100,1555,1,27/04/2020 17:27,R_1gpZ40FQvznTKsj,,EN,4,7,7,7,7,7,10,9,9,8,10,9,9,9,9,9,0,100,0,6,6,7,7,7,10,9,6,2,2,2,5,8,8,9,2,2,7,7,7,7,7,7,7,5,6,6,6,6,6,7,5,3,2,5,5,5,5,6,6,6,7,6,5,4,5,5,5,5,5,5,50,40,7,6,7,7,50 cents,30,4 hours,0,,46,1,2,2,,6,1,1,1,213,6,6,6,6,6,2,7,4,6,7,5,4,5,3,3,3,1,4,,5ea666f3-3900-c0e1-7be2-1b68840b9c62,
